"","Specimen.ID","Genus","Species","Serotype","Data.Year","AZM.Rslt"
"847","2015AM-1907","Salmonella","enterica","Typhimurium",2015,2
"848","2015AM-1908","Salmonella","enterica","Typhimurium",2015,4
"849","2015AM-1914","Salmonella","enterica","Enteritidis",2015,4
"850","2015AM-1915","Salmonella","enterica","Enteritidis",2015,2
"851","2015AM-1916","Salmonella","enterica","Enteritidis",2015,8
"852","2015AM-1917","Salmonella","enterica","Enteritidis",2015,2
"853","2015AM-1918","Salmonella","enterica","Enteritidis",2015,4
"854","2015AM-1919","Salmonella","enterica","Enteritidis",2015,4
"855","2015AM-1920","Salmonella","enterica","Heidelberg",2015,4
"856","2015AM-1921","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"857","2015AM-1922","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"858","2015AM-1923","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"859","2015AM-1924","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"860","2015AM-1925","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"861","2015AM-1926","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"862","2015AM-1927","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"863","2015AM-1928","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"864","2015AM-1929","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"865","2015AM-1930","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"866","2015AM-1931","Salmonella","enterica","IIIb 11:l,[v],[z13]:z53",2015,4
"867","2015AM-1932","Salmonella","enterica","Montevideo",2015,4
"868","2015AM-1934","Salmonella","enterica","Saintpaul",2015,4
"869","2015AM-1935","Salmonella","enterica","Typhimurium",2015,4
"870","2015AM-1942","Salmonella","enterica","Brandenburg",2015,4
"871","2015AM-1943","Salmonella","enterica","Enteritidis",2015,4
"872","2015AM-1944","Salmonella","enterica","Enteritidis",2015,4
"873","2015AM-1945","Salmonella","enterica","Enteritidis",2015,4
"874","2015AM-1946","Salmonella","enterica","Enteritidis",2015,4
"875","2015AM-1947","Salmonella","enterica","Enteritidis",2015,4
"876","2015AM-1948","Salmonella","enterica","Enteritidis",2015,4
"877","2015AM-1949","Salmonella","enterica","Enteritidis",2015,4
"878","2015AM-1950","Salmonella","enterica","Enteritidis",2015,4
"879","2015AM-1951","Salmonella","enterica","Enteritidis",2015,4
"880","2015AM-1952","Salmonella","enterica","Enteritidis",2015,4
"881","2015AM-1953","Salmonella","enterica","Heidelberg",2015,4
"882","2015AM-1954","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"883","2015AM-1955","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"884","2015AM-1956","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"885","2015AM-1958","Salmonella","enterica","Poona",2015,4
"886","2015AM-1959","Salmonella","enterica","Poona",2015,4
"887","2015AM-1960","Salmonella","enterica","Thompson",2015,2
"888","2015AM-1963","Salmonella","enterica","Bareilly",2015,4
"889","2015AM-1964","Salmonella","enterica","Bareilly",2015,4
"890","2015AM-1965","Salmonella","enterica","Enteritidis",2015,4
"891","2015AM-1966","Salmonella","enterica","Enteritidis",2015,2
"892","2015AM-1967","Salmonella","enterica","Enteritidis",2015,2
"893","2015AM-1968","Salmonella","enterica","Enteritidis",2015,4
"894","2015AM-1969","Salmonella","enterica","Infantis",2015,4
"895","2015AM-1970","Salmonella","enterica","Javiana",2015,4
"896","2015AM-1972","Salmonella","enterica","Javiana",2015,8
"897","2015AM-1973","Salmonella","enterica","Mississippi",2015,4
"898","2015AM-1974","Salmonella","enterica","Mississippi",2015,4
"899","2015AM-1975","Salmonella","enterica","Newport",2015,4
"900","2015AM-1976","Salmonella","enterica","Newport",2015,4
"901","2015AM-1977","Salmonella","enterica","Newport",2015,2
"902","2015AM-1978","Salmonella","enterica","Newport",2015,2
"903","2015AM-1979","Salmonella","enterica","Norwich",2015,4
"904","2015AM-1980","Salmonella","enterica","Saintpaul",2015,4
"905","2015AM-1981","Salmonella","enterica","Thompson",2015,4
"906","2015AM-1983","Salmonella","enterica","Typhimurium",2015,4
"907","2015AM-1984","Salmonella","enterica","Typhimurium",2015,4
"908","2015AM-1985","Salmonella","enterica","Typhimurium",2015,4
"909","2015AM-1989","Salmonella","enterica","Bareilly",2015,4
"910","2015AM-1990","Salmonella","enterica","Braenderup",2015,4
"911","2015AM-1991","Salmonella","enterica","Give",2015,4
"912","2015AM-1992","Salmonella","enterica","Hadar",2015,4
"913","2015AM-1993","Salmonella","enterica","Infantis",2015,4
"914","2015AM-1994","Salmonella","enterica","Javiana",2015,4
"915","2015AM-1995","Salmonella","enterica","Mississippi",2015,4
"916","2015AM-1996","Salmonella","enterica","Montevideo",2015,4
"917","2015AM-1997","Salmonella","enterica","Muenchen",2015,2
"918","2015AM-1998","Salmonella","enterica","Muenster",2015,4
"919","2015AM-1999","Salmonella","enterica","Newport",2015,2
"920","2015AM-2000","Salmonella","enterica","Oranienburg",2015,4
"921","2015AM-2001","Salmonella","enterica","Oranienburg",2015,4
"922","2015AM-2002","Salmonella","enterica","Poona",2015,8
"923","2015AM-2003","Salmonella","enterica","Saintpaul",2015,4
"924","2015AM-2004","Salmonella","enterica","Sandiego",2015,4
"925","2015AM-2005","Salmonella","enterica","Berta",2015,4
"926","2015AM-2006","Salmonella","enterica","Braenderup",2015,4
"927","2015AM-2007","Salmonella","enterica","Brandenburg",2015,4
"928","2015AM-2008","Salmonella","enterica","Brandenburg",2015,4
"929","2015AM-2009","Salmonella","enterica","Enteritidis",2015,16
"930","2015AM-2010","Salmonella","enterica","Enteritidis",2015,4
"931","2015AM-2011","Salmonella","enterica","Enteritidis",2015,4
"932","2015AM-2012","Salmonella","enterica","Hartford",2015,4
"933","2015AM-2013","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"934","2015AM-2014","Salmonella","enterica","I 4,[5],12:b:-",2015,2
"935","2015AM-2015","Salmonella","enterica","Thompson",2015,4
"936","2015AM-2016","Salmonella","enterica","Infantis",2015,4
"937","2015AM-2017","Salmonella","enterica","Muenchen",2015,4
"938","2015AM-2018","Salmonella","enterica","Newport",2015,4
"939","2015AM-2019","Salmonella","enterica","Oranienburg",2015,4
"940","2015AM-2020","Salmonella","enterica","Poona",2015,4
"941","2015AM-2029","Salmonella","enterica","Typhimurium",2015,4
"942","2015AM-2036","Salmonella","enterica","Enteritidis",2015,2
"943","2015AM-2058","Salmonella","enterica","Oranienburg",2015,4
"944","2015AM-2059","Salmonella","enterica","Saintpaul",2015,2
"945","2015AM-2069","Salmonella","enterica","Enteritidis",2015,2
"946","2015AM-2070","Salmonella","enterica","Javiana",2015,4
"947","2015AM-2071","Salmonella","enterica","Montevideo",2015,4
"948","2015AM-2072","Salmonella","enterica","Muenchen",2015,2
"949","2015AM-2073","Salmonella","enterica","Newport",2015,4
"950","2015AM-2074","Salmonella","enterica","Panama",2015,4
"951","2015AM-2075","Salmonella","enterica","Thompson",2015,2
"952","2015AM-2076","Salmonella","enterica","Typhimurium",2015,4
"953","2015AM-2077","Salmonella","enterica","Urbana",2015,4
"954","2015AM-2096","Salmonella","enterica","Anatum",2015,4
"955","2015AM-2097","Salmonella","enterica","Braenderup",2015,4
"956","2015AM-2098","Salmonella","enterica","Enteritidis",2015,4
"957","2015AM-2099","Salmonella","enterica","Enteritidis",2015,2
"958","2015AM-2101","Salmonella","enterica","Enteritidis",2015,2
"959","2015AM-2102","Salmonella","enterica","Enteritidis",2015,2
"960","2015AM-2103","Salmonella","enterica","Enteritidis",2015,2
"961","2015AM-2104","Salmonella","enterica","Isangi",2015,8
"962","2015AM-2105","Salmonella","enterica","Newport",2015,2
"963","2015AM-2106","Salmonella","enterica","Newport",2015,2
"964","2015AM-2107","Salmonella","enterica","Norwich",2015,2
"965","2015AM-2108","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"966","2015AM-2109","Salmonella","enterica","Saintpaul",2015,2
"967","2015AM-2110","Salmonella","enterica","Thompson",2015,4
"968","2015AM-2118","Salmonella","enterica","Typhimurium",2015,4
"969","2015AM-2119","Salmonella","enterica","Enteritidis",2015,2
"970","2015AM-2122","Salmonella","enterica","Enteritidis",2015,2
"971","2015AM-2123","Salmonella","enterica","Muenchen",2015,2
"972","2015AM-2124","Salmonella","enterica","Norwich",2015,4
"973","2015AM-2125","Salmonella","enterica","Typhimurium",2015,4
"974","2015AM-2126","Salmonella","enterica","Typhimurium var. 5-",2015,4
"975","2015AM-2143","Salmonella","enterica","Enteritidis",2015,2
"976","2015AM-2193","Salmonella","enterica","Poona",2015,4
"977","2015AM-2194","Salmonella","enterica","Enteritidis",2015,4
"978","2015AM-2195","Salmonella","enterica","Enteritidis",2015,4
"979","2015AM-2196","Salmonella","enterica","Enteritidis",2015,2
"980","2015AM-2197","Salmonella","enterica","Enteritidis",2015,2
"981","2015AM-2198","Salmonella","enterica","Enteritidis",2015,4
"982","2015AM-2199","Salmonella","enterica","Gaminara",2015,4
"983","2015AM-2200","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"984","2015AM-2201","Salmonella","enterica","Infantis",2015,4
"985","2015AM-2202","Salmonella","enterica","Javiana",2015,4
"986","2015AM-2203","Salmonella","enterica","Newport",2015,2
"987","2015AM-2204","Salmonella","enterica","Newport",2015,4
"988","2015AM-2205","Salmonella","enterica","Newport",2015,4
"989","2015AM-2206","Salmonella","enterica","Oranienburg",2015,4
"990","2015AM-2207","Salmonella","enterica","Oranienburg",2015,4
"991","2015AM-2208","Salmonella","enterica","Poona",2015,4
"992","2015AM-2209","Salmonella","enterica","Poona",2015,4
"993","2015AM-2210","Salmonella","enterica","Rubislaw",2015,2
"994","2015AM-2211","Salmonella","enterica","Senftenberg",2015,2
"995","2015AM-2212","Salmonella","enterica","Typhimurium",2015,2
"996","2015AM-2214","Salmonella","enterica","Dublin",2015,2
"997","2015AM-2215","Salmonella","enterica","Enteritidis",2015,2
"998","2015AM-2216","Salmonella","enterica","Enteritidis",2015,2
"999","2015AM-2217","Salmonella","enterica","Minnesota",2015,4
"1000","2015AM-2218","Salmonella","enterica","Newport",2015,2
"1001","2015AM-2219","Salmonella","enterica","Rubislaw",2015,4
"1002","2015AM-2220","Salmonella","enterica","Rubislaw",2015,4
"1003","2015AM-2221","Salmonella","enterica","Saintpaul",2015,2
"1004","2015AM-2222","Salmonella","enterica","Typhimurium",2015,2
"1005","2015AM-2223","Salmonella","enterica","Widemarsh",2015,2
"1006","2015AM-2224","Salmonella","enterica","Adelaide",2015,4
"1007","2015AM-2225","Salmonella","enterica","Inverness",2015,2
"1008","2015AM-2226","Salmonella","enterica","Javiana",2015,4
"1009","2015AM-2227","Salmonella","enterica","Newport",2015,8
"1010","2015AM-2228","Salmonella","enterica","Rubislaw",2015,2
"1011","2015AM-2229","Salmonella","enterica","Rubislaw",2015,2
"1012","2015AM-2230","Salmonella","enterica","Saintpaul",2015,2
"1013","2015AM-2232","Salmonella","enterica","Sandiego",2015,4
"1014","2015AM-2233","Salmonella","enterica","Tallahassee",2015,2
"1015","2015AM-2234","Salmonella","enterica","Braenderup",2015,4
"1016","2015AM-2235","Salmonella","enterica","Enteritidis",2015,2
"1017","2015AM-2236","Salmonella","enterica","Enteritidis",2015,4
"1018","2015AM-2237","Salmonella","enterica","Enteritidis",2015,4
"1019","2015AM-2238","Salmonella","enterica","Javiana",2015,4
"1020","2015AM-2239","Salmonella","enterica","Newport",2015,2
"1021","2015AM-2240","Salmonella","enterica","Saintpaul",2015,2
"1022","2015AM-2241","Salmonella","enterica","Bareilly",2015,4
"1023","2015AM-2242","Salmonella","enterica","Bareilly",2015,4
"1024","2015AM-2243","Salmonella","enterica","Enteritidis",2015,2
"1025","2015AM-2244","Salmonella","enterica","Enteritidis",2015,2
"1026","2015AM-2245","Salmonella","enterica","Enteritidis",2015,4
"1027","2015AM-2246","Salmonella","enterica","Heidelberg",2015,4
"1028","2015AM-2247","Salmonella","enterica","Heidelberg",2015,4
"1029","2015AM-2248","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1030","2015AM-2249","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1031","2015AM-2250","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1032","2015AM-2251","Salmonella","enterica","Javiana",2015,4
"1033","2015AM-2252","Salmonella","enterica","Newport",2015,2
"1034","2015AM-2253","Salmonella","enterica","Newport",2015,2
"1035","2015AM-2255","Salmonella","enterica","Norwich",2015,2
"1036","2015AM-2256","Salmonella","enterica","Oranienburg",2015,4
"1037","2015AM-2257","Salmonella","enterica","Oranienburg",2015,4
"1038","2015AM-2258","Salmonella","enterica","Javiana",2015,4
"1039","2015AM-2259","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1040","2015AM-2260","Salmonella","enterica","Poona",2015,4
"1041","2015AM-2261","Salmonella","enterica","Thompson",2015,4
"1042","2015AM-2269","Salmonella","enterica","Bovismorbificans",2015,4
"1043","2015AM-2270","Salmonella","enterica","Braenderup",2015,4
"1044","2015AM-2271","Salmonella","enterica","Enteritidis",2015,4
"1045","2015AM-2272","Salmonella","enterica","Enteritidis",2015,2
"1046","2015AM-2273","Salmonella","enterica","Enteritidis",2015,4
"1047","2015AM-2274","Salmonella","enterica","Hartford",2015,2
"1048","2015AM-2275","Salmonella","enterica","Heidelberg",2015,4
"1049","2015AM-2276","Salmonella","enterica","Heidelberg",2015,4
"1050","2015AM-2277","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1051","2015AM-2278","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1052","2015AM-2279","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1053","2015AM-2280","Salmonella","enterica","Infantis",2015,4
"1054","2015AM-2281","Salmonella","enterica","Infantis",2015,4
"1055","2015AM-2282","Salmonella","enterica","Javiana",2015,4
"1056","2015AM-2283","Salmonella","enterica","Javiana",2015,4
"1057","2015AM-2284","Salmonella","enterica","Javiana",2015,4
"1058","2015AM-2285","Salmonella","enterica","Miami",2015,8
"1059","2015AM-2286","Salmonella","enterica","Muenchen",2015,2
"1060","2015AM-2287","Salmonella","enterica","Muenchen",2015,2
"1061","2015AM-2288","Salmonella","enterica","Oranienburg",2015,4
"1062","2015AM-2292","Salmonella","enterica","Paratyphi B var. L(+) tartrate+",2015,4
"1063","2015AM-2293","Salmonella","enterica","I 4,[5],12:b:- var. L(+) tartrate+",2015,2
"1064","2015AM-2294","Salmonella","enterica","Reading",2015,4
"1065","2015AM-2295","Salmonella","enterica","Stanley",2015,4
"1066","2015AM-2301","Salmonella","enterica","Typhimurium",2015,4
"1067","2015AM-2302","Salmonella","enterica","Typhimurium",2015,4
"1068","2015AM-2303","Salmonella","enterica","Typhimurium",2015,2
"1069","2015AM-2304","Salmonella","enterica","Typhimurium",2015,2
"1070","2015AM-2305","Salmonella","enterica","Typhimurium",2015,2
"1071","2015AM-2306","Salmonella","enterica","Typhimurium var. 5-",2015,4
"1072","2015AM-2307","Salmonella","enterica","Typhimurium var. 5-",2015,2
"1073","2015AM-2308","Salmonella","enterica","Typhimurium var. 5-",2015,2
"1074","2015AM-2309","Salmonella","enterica","Uganda",2015,2
"1075","2015AM-2321","Salmonella","enterica","Agona",2015,4
"1076","2015AM-2322","Salmonella","enterica","Bareilly",2015,4
"1077","2015AM-2323","Salmonella","enterica","Braenderup",2015,4
"1078","2015AM-2324","Salmonella","enterica","Enteritidis",2015,2
"1079","2015AM-2325","Salmonella","enterica","Enteritidis",2015,4
"1080","2015AM-2326","Salmonella","enterica","Enteritidis",2015,4
"1081","2015AM-2327","Salmonella","enterica","Javiana",2015,2
"1082","2015AM-2328","Salmonella","enterica","Montevideo",2015,4
"1083","2015AM-2329","Salmonella","enterica","Newport",2015,2
"1084","2015AM-2330","Salmonella","enterica","Newport",2015,2
"1085","2015AM-2335","Salmonella","enterica","Typhimurium",2015,4
"1086","2015AM-2336","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1087","2015AM-2337","Salmonella","enterica","Javiana",2015,4
"1088","2015AM-2338","Salmonella","enterica","Javiana",2015,4
"1089","2015AM-2339","Salmonella","enterica","Javiana",2015,4
"1090","2015AM-2340","Salmonella","enterica","Enteritidis",2015,2
"1091","2015AM-2341","Salmonella","enterica","Enteritidis",2015,2
"1092","2015AM-2342","Salmonella","enterica","Enteritidis",2015,2
"1093","2015AM-2343","Salmonella","enterica","Enteritidis",2015,2
"1094","2015AM-2344","Salmonella","enterica","Javiana",2015,4
"1095","2015AM-2345","Salmonella","enterica","Javiana",2015,4
"1096","2015AM-2346","Salmonella","enterica","Javiana",2015,4
"1097","2015AM-2347","Salmonella","enterica","Newport",2015,2
"1098","2015AM-2348","Salmonella","enterica","Newport",2015,4
"1099","2015AM-2349","Salmonella","enterica","Norwich",2015,2
"1100","2015AM-2351","Salmonella","enterica","Poona",2015,4
"1101","2015AM-2352","Salmonella","enterica","Saintpaul",2015,2
"1102","2015AM-2385","Salmonella","enterica","Heidelberg",2015,4
"1103","2015AM-2386","Salmonella","enterica","Typhimurium",2015,8
"1104","2015AM-2391","Salmonella","enterica","Agbeni",2015,2
"1105","2015AM-2392","Salmonella","enterica","Braenderup",2015,4
"1106","2015AM-2393","Salmonella","enterica","Brandenburg",2015,4
"1107","2015AM-2394","Salmonella","enterica","Enteritidis",2015,2
"1108","2015AM-2395","Salmonella","enterica","Enteritidis",2015,2
"1109","2015AM-2396","Salmonella","enterica","Enteritidis",2015,2
"1110","2015AM-2397","Salmonella","enterica","Infantis",2015,2
"1111","2015AM-2398","Salmonella","enterica","Mississippi",2015,4
"1112","2015AM-2399","Salmonella","enterica","Montevideo",2015,4
"1113","2015AM-2400","Salmonella","enterica","Montevideo",2015,4
"1114","2015AM-2401","Salmonella","enterica","Muenchen",2015,2
"1115","2015AM-2402","Salmonella","enterica","Newport",2015,2
"1116","2015AM-2403","Salmonella","enterica","Norwich",2015,2
"1117","2015AM-2405","Salmonella","enterica","Rubislaw",2015,2
"1118","2015AM-2406","Salmonella","enterica","Saintpaul",2015,4
"1119","2015AM-2407","Salmonella","enterica","Saintpaul",2015,2
"1120","2015AM-2408","Salmonella","enterica","Singapore",2015,4
"1121","2015AM-2409","Salmonella","enterica","Stanleyville",2015,2
"1122","2015AM-2410","Salmonella","enterica","Thompson",2015,4
"1123","2015AM-2430","Salmonella","enterica","Berta",2015,2
"1124","2015AM-2431","Salmonella","enterica","Blockley",2015,16
"1125","2015AM-2432","Salmonella","enterica","Braenderup",2015,4
"1126","2015AM-2433","Salmonella","enterica","Braenderup",2015,4
"1127","2015AM-2434","Salmonella","enterica","Chester",2015,2
"1128","2015AM-2435","Salmonella","enterica","Enteritidis",2015,2
"1129","2015AM-2436","Salmonella","enterica","Enteritidis",2015,2
"1130","2015AM-2437","Salmonella","enterica","Enteritidis",2015,2
"1131","2015AM-2438","Salmonella","enterica","Enteritidis",2015,2
"1132","2015AM-2439","Salmonella","enterica","Enteritidis",2015,2
"1133","2015AM-2440","Salmonella","enterica","Enteritidis",2015,2
"1134","2015AM-2441","Salmonella","enterica","Enteritidis",2015,2
"1135","2015AM-2442","Salmonella","enterica","Enteritidis",2015,2
"1136","2015AM-2443","Salmonella","enterica","Enteritidis",2015,2
"1137","2015AM-2444","Salmonella","enterica","Heidelberg",2015,4
"1138","2015AM-2445","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1139","2015AM-2446","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1140","2015AM-2447","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1141","2015AM-2448","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1142","2015AM-2449","Salmonella","enterica","Newport",2015,2
"1143","2015AM-2450","Salmonella","enterica","Newport",2015,4
"1144","2015AM-2451","Salmonella","enterica","Newport",2015,2
"1145","2015AM-2452","Salmonella","enterica","Norwich",2015,2
"1146","2015AM-2453","Salmonella","enterica","Oranienburg",2015,8
"1147","2015AM-2456","Salmonella","enterica","Thompson",2015,4
"1148","2015AM-2457","Salmonella","enterica","Thompson",2015,4
"1149","2015AM-2461","Salmonella","enterica","Typhimurium",2015,2
"1150","2015AM-2462","Salmonella","enterica","Typhimurium",2015,4
"1151","2015AM-2463","Salmonella","enterica","I 45:b:-",2015,2
"1152","2015AM-2466","Salmonella","enterica","Bareilly",2015,4
"1153","2015AM-2467","Salmonella","enterica","Bareilly",2015,4
"1154","2015AM-2468","Salmonella","enterica","Braenderup",2015,8
"1155","2015AM-2469","Salmonella","enterica","Enteritidis",2015,2
"1156","2015AM-2470","Salmonella","enterica","Gaminara",2015,4
"1157","2015AM-2471","Salmonella","enterica","Gaminara",2015,4
"1158","2015AM-2472","Salmonella","enterica","Gaminara",2015,4
"1159","2015AM-2473","Salmonella","enterica","Hvittingfoss",2015,2
"1160","2015AM-2474","Salmonella","enterica","Hvittingfoss",2015,4
"1161","2015AM-2475","Salmonella","enterica","Javiana",2015,4
"1162","2015AM-2476","Salmonella","enterica","Mississippi",2015,4
"1163","2015AM-2477","Salmonella","enterica","Mississippi",2015,4
"1164","2015AM-2478","Salmonella","enterica","Mississippi",2015,4
"1165","2015AM-2479","Salmonella","enterica","Montevideo",2015,2
"1166","2015AM-2480","Salmonella","enterica","Montevideo",2015,4
"1167","2015AM-2481","Salmonella","enterica","Montevideo",2015,4
"1168","2015AM-2482","Salmonella","enterica","Montevideo",2015,4
"1169","2015AM-2483","Salmonella","enterica","Montevideo",2015,4
"1170","2015AM-2484","Salmonella","enterica","Montevideo",2015,4
"1171","2015AM-2485","Salmonella","enterica","Montevideo",2015,2
"1172","2015AM-2486","Salmonella","enterica","Muenchen",2015,2
"1173","2015AM-2487","Salmonella","enterica","Muenchen",2015,2
"1174","2015AM-2488","Salmonella","enterica","Muenchen",2015,2
"1175","2015AM-2489","Salmonella","enterica","Muenchen",2015,2
"1176","2015AM-2490","Salmonella","enterica","Newport",2015,2
"1177","2015AM-2491","Salmonella","enterica","Newport",2015,2
"1178","2015AM-2492","Salmonella","enterica","Newport",2015,4
"1179","2015AM-2493","Salmonella","enterica","Newport",2015,4
"1180","2015AM-2494","Salmonella","enterica","Newport",2015,2
"1181","2015AM-2495","Salmonella","enterica","Newport",2015,4
"1182","2015AM-2496","Salmonella","enterica","Newport",2015,2
"1183","2015AM-2497","Salmonella","enterica","Newport",2015,2
"1184","2015AM-2498","Salmonella","enterica","Newport",2015,4
"1185","2015AM-2499","Salmonella","enterica","Oranienburg",2015,8
"1186","2015AM-2500","Salmonella","enterica","Oranienburg",2015,4
"1187","2015AM-2501","Salmonella","enterica","Panama",2015,4
"1188","2015AM-2502","Salmonella","enterica","Poona",2015,4
"1189","2015AM-2503","Salmonella","enterica","Rubislaw",2015,4
"1190","2015AM-2504","Salmonella","enterica","Saintpaul",2015,4
"1191","2015AM-2505","Salmonella","enterica","I 4,[5],12:i:-",2015,2
"1192","2015AM-2511","Salmonella","enterica","Typhimurium",2015,4
"1193","2015AM-2512","Salmonella","enterica","Typhimurium",2015,2
"1194","2015AM-2513","Salmonella","enterica","Typhimurium",2015,2
"1195","2015AM-2515","Salmonella","enterica","Typhimurium",2015,4
"1196","2015AM-2516","Salmonella","enterica","Typhimurium",2015,2
"1197","2015AM-2525","Salmonella","enterica","Agona",2015,4
"1198","2015AM-2526","Salmonella","enterica","Bovismorbificans",2015,4
"1199","2015AM-2527","Salmonella","enterica","Typhimurium",2015,4
"1200","2015AM-2530","Salmonella","enterica","Bareilly",2015,4
"1201","2015AM-2531","Salmonella","enterica","Braenderup",2015,4
"1202","2015AM-2532","Salmonella","enterica","Braenderup",2015,4
"1203","2015AM-2533","Salmonella","enterica","Braenderup",2015,4
"1204","2015AM-2534","Salmonella","enterica","Enteritidis",2015,4
"1205","2015AM-2535","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1206","2015AM-2536","Salmonella","enterica","Javiana",2015,4
"1207","2015AM-2537","Salmonella","enterica","I 9,12:l,z28:-",2015,4
"1208","2015AM-2538","Salmonella","enterica","Javiana",2015,4
"1209","2015AM-2539","Salmonella","enterica","Newport",2015,2
"1210","2015AM-2540","Salmonella","enterica","Newport",2015,2
"1211","2015AM-2541","Salmonella","enterica","Newport",2015,2
"1212","2015AM-2542","Salmonella","enterica","Newport",2015,2
"1213","2015AM-2543","Salmonella","enterica","Norwich",2015,4
"1214","2015AM-2545","Salmonella","enterica","Typhimurium",2015,2
"1215","2015AM-2546","Salmonella","enterica","Typhimurium",2015,4
"1216","2015AM-2547","Salmonella","enterica","Pensacola",2015,4
"1217","2015AM-2565","Salmonella","enterica","Agona",2015,4
"1218","2015AM-2566","Salmonella","enterica","Bareilly",2015,2
"1219","2015AM-2567","Salmonella","enterica","Bareilly",2015,4
"1220","2015AM-2568","Salmonella","enterica","Bovismorbificans",2015,4
"1221","2015AM-2569","Salmonella","enterica","Brandenburg",2015,4
"1222","2015AM-2570","Salmonella","enterica","Durban",2015,4
"1223","2015AM-2571","Salmonella","enterica","Enteritidis",2015,4
"1224","2015AM-2572","Salmonella","enterica","Enteritidis",2015,4
"1225","2015AM-2573","Salmonella","enterica","Enteritidis",2015,2
"1226","2015AM-2574","Salmonella","enterica","I 4,[5],12:i:-",2015,4
"1227","2015AM-2575","Salmonella","enterica","Irumu",2015,4
"1228","2015AM-2576","Salmonella","enterica","Napoli",2015,4
"1229","2015AM-2577","Salmonella","enterica","Newport",2015,2
"1230","2015AM-2578","Salmonella","enterica","Oranienburg",2015,4
"1231","2015AM-2579","Salmonella","enterica","Panama",2015,4
"1232","2015AM-2580","Salmonella","enterica","Typhimurium",2015,4
"1233","2015AM-2581","Salmonella","enterica","Typhimurium",2015,2
"1234","2015AM-2582","Salmonella","enterica","Typhimurium",2015,4
"1235","2015AM-2607","Salmonella","enterica","Braenderup",2015,4
"1236","2015AM-2608","Salmonella","enterica","Dublin",2015,8
"1237","2015AM-2609","Salmonella","enterica","Hartford",2015,4
"1238","2015AM-2610","Salmonella","enterica","Mississippi",2015,8
"1239","2015AM-2611","Salmonella","enterica","I 9,12:l,z28:-",2015,4
"1240","2015AM-2612","Salmonella","enterica","IIIa 48:g,z51:-",2015,4
"1241","2015AM-2613","Salmonella","enterica","Infantis",2015,4
"1242","2015AM-2614","Salmonella","enterica","Inverness",2015,2
"1243","2015AM-2615","Salmonella","enterica","IV 44:z4,z24:-",2015,2
"1244","2015AM-2616","Salmonella","enterica","Javiana",2015,4
"1245","2015AM-2617","Salmonella","enterica","Javiana",2015,4
"1246","2015AM-2618","Salmonella","enterica","Miami",2015,4
"1247","2015AM-2619","Salmonella","enterica","Montevideo",2015,4
"1248","2015AM-2620","Salmonella","enterica","Montevideo",2015,4
"1249","2015AM-2621","Salmonella","enterica","Muenchen",2015,4
"1250","2015AM-2622","Salmonella","enterica","Newport",2015,4
"1251","2015AM-2623","Salmonella","enterica","Saintpaul",2015,2
"1252","2015AM-2624","Salmonella","enterica","Schwarzengrund",2015,4
"1253","2015AM-2625","Salmonella","enterica","Typhimurium",2015,4
"1254","2015AM-2628","Salmonella","enterica","Agbeni",2015,4
"1255","2015AM-2629","Salmonella","enterica","Heidelberg",2015,2
"1256","2015AM-2630","Salmonella","enterica","Javiana",2015,4
"1257","2015AM-2631","Salmonella","enterica","Javiana",2015,4
"1258","2015AM-2632","Salmonella","enterica","Javiana",2015,4
"1259","2015AM-2633","Salmonella","enterica","Javiana",2015,4
"1260","2015AM-2634","Salmonella","enterica","Javiana",2015,4
"1261","2015AM-2635","Salmonella","enterica","Norwich",2015,4
"1262","2015AM-2636","Salmonella","enterica","Mississippi",2015,4
"1263","2015AM-2637","Salmonella","enterica","Muenchen",2015,4
"1264","2015AM-2638","Salmonella","enterica","Muenchen",2015,2
